Folder,Time,Avg Voltage,Avg Current,Heat input,Travel Speed,Wire Feed Rate
Test29_260A_40TS_160WFR,0.42,18.513,252.94,11.70669555,40,160
Test29_260A_40TS_160WFR,0.52,18.403,253.3,11.65369975,40,160
Test29_260A_40TS_160WFR,0.62,18.293,253.18,11.57855435,40,160
Test29_260A_40TS_160WFR,0.72,18.165,253.06,11.49208725,40,160
Test29_260A_40TS_160WFR,0.82,17.982,252.82,11.3655231,40,160
Test29_260A_40TS_160WFR,0.92,17.78,252.69,11.2320705,40,160
Test29_260A_40TS_160WFR,1.02,17.615,252.45,11.117266875,40,160
Test29_260A_40TS_160WFR,1.12,17.652,252.33,11.1353229,40,160
Test29_260A_40TS_160WFR,1.22,17.743,252.33,11.192727975,40,160
Test29_260A_40TS_160WFR,1.32,17.817,252.45,11.244754125,40,160
Test29_260A_40TS_160WFR,1.42,17.798,252.45,11.23276275,40,160
Test29_260A_40TS_160WFR,1.52,17.817,252.45,11.244754125,40,160
Test29_260A_40TS_160WFR,1.62,17.835,252.45,11.256114375,40,160
Test29_260A_40TS_160WFR,1.72,17.817,252.45,11.244754125,40,160
Test29_260A_40TS_160WFR,1.82,17.835,252.33,11.250763875,40,160
Test29_260A_40TS_160WFR,1.92,17.853,252.33,11.262118725000002,40,160
Test29_260A_40TS_160WFR,2.02,17.835,252.33,11.250763875,40,160
Test29_260A_40TS_160WFR,2.12,17.798,252.45,11.23276275,40,160
Test29_260A_40TS_160WFR,2.22,17.835,252.33,11.250763875,40,160
Test29_260A_40TS_160WFR,2.32,17.798,252.45,11.23276275,40,160
Test29_260A_40TS_160WFR,2.42,17.798,252.33,11.22742335,40,160
Test29_260A_40TS_160WFR,2.52,17.78,252.33,11.2160685,40,160
Test29_260A_40TS_160WFR,2.62,17.652,252.33,11.1353229,40,160
Test29_260A_40TS_160WFR,2.72,17.505,252.45,11.047843125,40,160
Test29_260A_40TS_160WFR,2.82,17.597,252.33,11.100627525000002,40,160
Test29_260A_40TS_160WFR,2.92,17.652,252.33,11.1353229,40,160
Test29_260A_40TS_160WFR,3.02,17.707,252.33,11.170018275,40,160
Test29_260A_40TS_160WFR,3.12,17.634,252.45,11.12925825,40,160
Test29_260A_40TS_160WFR,3.22,17.524,252.45,11.0598345,40,160
Test29_260A_40TS_160WFR,3.32,17.469,252.45,11.025122625000002,40,160
Test29_260A_40TS_160WFR,3.42,17.505,252.45,11.047843125,40,160
Test29_260A_40TS_160WFR,3.52,17.487,252.45,11.036482875,40,160
Test29_260A_40TS_160WFR,3.62,17.469,252.45,11.025122625000002,40,160
Test29_260A_40TS_160WFR,3.72,17.469,252.45,11.025122625000002,40,160
Test29_260A_40TS_160WFR,3.82,17.505,252.45,11.047843125,40,160
Test29_260A_40TS_160WFR,3.92,17.469,252.45,11.025122625000002,40,160
Test29_260A_40TS_160WFR,4.02,17.487,252.45,11.036482875,40,160
Test29_260A_40TS_160WFR,4.12,17.45,252.45,11.01313125,40,160
Test29_260A_40TS_160WFR,4.22,17.414,252.57,10.99563495,40,160
Test29_260A_40TS_160WFR,4.32,17.487,252.45,11.036482875,40,160
Test29_260A_40TS_160WFR,4.42,17.505,252.45,11.047843125,40,160
Test29_260A_40TS_160WFR,4.52,17.505,252.45,11.047843125,40,160
Test29_260A_40TS_160WFR,4.62,17.524,252.45,11.0598345,40,160
Test29_260A_40TS_160WFR,4.72,17.487,252.45,11.036482875,40,160
Test29_260A_40TS_160WFR,4.82,17.432,252.45,11.001770999999998,40,160
Test29_260A_40TS_160WFR,4.92,17.377,252.45,10.967059125,40,160
Test29_260A_40TS_160WFR,5.02,17.414,252.45,10.99041075,40,160
Test29_260A_40TS_160WFR,5.12,17.396,252.45,10.9790505,40,160
Test29_260A_40TS_160WFR,5.22,17.396,252.45,10.9790505,40,160
Test29_260A_40TS_160WFR,5.32,17.286,252.45,10.90962675,40,160
Test29_260A_40TS_160WFR,5.42,17.194,252.57,10.85672145,40,160
Test29_260A_40TS_160WFR,5.52,17.121,252.57,10.810627424999998,40,160
Test29_260A_40TS_160WFR,5.62,17.139,252.57,10.821993075,40,160
Test29_260A_40TS_160WFR,5.72,17.158,252.57,10.83399015,40,160
Test29_260A_40TS_160WFR,5.82,17.158,252.57,10.83399015,40,160
Test29_260A_40TS_160WFR,5.92,17.103,252.57,10.799261775,40,160
Test29_260A_40TS_160WFR,6.02,17.121,252.57,10.810627424999998,40,160
Test29_260A_40TS_160WFR,6.12,17.139,252.57,10.821993075,40,160
Test29_260A_40TS_160WFR,6.22,17.158,252.57,10.83399015,40,160
Test29_260A_40TS_160WFR,6.32,17.139,252.57,10.821993075,40,160
Test29_260A_40TS_160WFR,6.42,17.139,252.69,10.827134775,40,160
Test29_260A_40TS_160WFR,6.52,17.176,252.69,10.850508599999998,40,160
Test29_260A_40TS_160WFR,6.62,17.158,252.69,10.83913755,40,160
Test29_260A_40TS_160WFR,6.72,17.212,252.57,10.8680871,40,160
Test29_260A_40TS_160WFR,6.82,17.212,252.57,10.8680871,40,160
Test29_260A_40TS_160WFR,6.92,17.212,252.57,10.8680871,40,160
Test29_260A_40TS_160WFR,7.02,17.231,252.57,10.880084175000002,40,160
Test29_260A_40TS_160WFR,7.12,17.121,252.57,10.810627424999998,40,160
Test29_260A_40TS_160WFR,7.22,17.267,252.45,10.897635375,40,160
Test29_260A_40TS_160WFR,7.32,17.304,252.57,10.9261782,40,160
Test29_260A_40TS_160WFR,7.42,17.304,252.57,10.9261782,40,160
Test29_260A_40TS_160WFR,7.52,17.304,252.57,10.9261782,40,160
Test29_260A_40TS_160WFR,7.62,17.341,252.45,10.944338625,40,160
Test29_260A_40TS_160WFR,7.72,17.414,252.45,10.99041075,40,160
Test29_260A_40TS_160WFR,7.82,17.469,252.45,11.025122625000002,40,160
Test29_260A_40TS_160WFR,7.92,17.469,252.45,11.025122625000002,40,160
Test29_260A_40TS_160WFR,8.02,17.505,252.33,11.042591625,40,160
Test29_260A_40TS_160WFR,8.12,17.487,252.45,11.036482875,40,160
Test29_260A_40TS_160WFR,8.22,17.414,252.45,10.99041075,40,160
Test29_260A_40TS_160WFR,8.32,17.341,252.45,10.944338625,40,160
Test29_260A_40TS_160WFR,8.42,17.304,252.45,10.920986999999998,40,160
Test29_260A_40TS_160WFR,8.52,17.359,252.45,10.955698875,40,160
Test29_260A_40TS_160WFR,8.62,17.414,252.45,10.99041075,40,160
Test29_260A_40TS_160WFR,8.72,17.432,252.45,11.001770999999998,40,160
Test29_260A_40TS_160WFR,8.82,17.487,252.45,11.036482875,40,160
Test29_260A_40TS_160WFR,8.92,17.469,252.45,11.025122625000002,40,160
Test29_260A_40TS_160WFR,9.02,17.45,252.57,11.01836625,40,160
Test29_260A_40TS_160WFR,9.12,17.377,252.57,10.972272225,40,160
Test29_260A_40TS_160WFR,9.22,17.322,252.57,10.93754385,40,160
Test29_260A_40TS_160WFR,9.32,17.396,252.57,10.9842693,40,160
Test29_260A_40TS_160WFR,9.42,17.487,252.57,11.041728974999998,40,160
Test29_260A_40TS_160WFR,9.52,17.487,252.57,11.041728974999998,40,160
Test29_260A_40TS_160WFR,9.62,17.469,252.45,11.025122625000002,40,160
Test29_260A_40TS_160WFR,9.72,17.45,252.45,11.01313125,40,160
Test29_260A_40TS_160WFR,9.82,17.469,252.45,11.025122625000002,40,160
Test29_260A_40TS_160WFR,9.92,17.45,252.57,11.01836625,40,160
Test29_260A_40TS_160WFR,10.02,17.414,252.57,10.99563495,40,160
Test29_260A_40TS_160WFR,10.12,17.341,252.45,10.944338625,40,160
Test29_260A_40TS_160WFR,10.22,17.341,252.45,10.944338625,40,160
Test29_260A_40TS_160WFR,10.32,17.377,252.45,10.967059125,40,160
Test29_260A_40TS_160WFR,10.42,17.377,252.57,10.972272225,40,160
Test29_260A_40TS_160WFR,10.52,17.396,252.45,10.9790505,40,160
Test29_260A_40TS_160WFR,10.62,17.341,252.45,10.944338625,40,160
Test29_260A_40TS_160WFR,10.72,17.322,252.45,10.932347249999998,40,160
Test29_260A_40TS_160WFR,10.82,17.286,252.57,10.91481255,40,160
Test29_260A_40TS_160WFR,10.92,17.231,252.57,10.880084175000002,40,160
Test29_260A_40TS_160WFR,11.02,17.212,252.57,10.8680871,40,160
Test29_260A_40TS_160WFR,11.12,17.231,252.57,10.880084175000002,40,160
Test29_260A_40TS_160WFR,11.22,17.194,252.57,10.85672145,40,160
Test29_260A_40TS_160WFR,11.32,17.194,252.57,10.85672145,40,160
Test29_260A_40TS_160WFR,11.42,17.249,252.57,10.891449825,40,160
Test29_260A_40TS_160WFR,11.52,17.304,252.57,10.9261782,40,160
Test29_260A_40TS_160WFR,11.62,17.286,252.57,10.91481255,40,160
Test29_260A_40TS_160WFR,11.72,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,11.82,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,11.92,17.249,252.57,10.891449825,40,160
Test29_260A_40TS_160WFR,12.02,17.286,252.57,10.91481255,40,160
Test29_260A_40TS_160WFR,12.12,17.304,252.57,10.9261782,40,160
Test29_260A_40TS_160WFR,12.22,17.286,252.57,10.91481255,40,160
Test29_260A_40TS_160WFR,12.32,17.304,252.57,10.9261782,40,160
Test29_260A_40TS_160WFR,12.42,17.359,252.57,10.960906575,40,160
Test29_260A_40TS_160WFR,12.52,17.341,252.57,10.949540925,40,160
Test29_260A_40TS_160WFR,12.62,17.212,252.57,10.8680871,40,160
Test29_260A_40TS_160WFR,12.72,17.103,252.69,10.804392675,40,160
Test29_260A_40TS_160WFR,12.82,17.103,252.69,10.804392675,40,160
Test29_260A_40TS_160WFR,12.92,17.084,252.69,10.7923899,40,160
Test29_260A_40TS_160WFR,13.02,17.066,252.57,10.775899049999998,40,160
Test29_260A_40TS_160WFR,13.12,17.121,252.57,10.810627424999998,40,160
Test29_260A_40TS_160WFR,13.22,17.158,252.57,10.83399015,40,160
Test29_260A_40TS_160WFR,13.32,17.139,252.57,10.821993075,40,160
Test29_260A_40TS_160WFR,13.42,17.048,252.57,10.764533399999998,40,160
Test29_260A_40TS_160WFR,13.52,16.993,252.57,10.729805024999996,40,160
Test29_260A_40TS_160WFR,13.62,17.011,252.69,10.746273975,40,160
Test29_260A_40TS_160WFR,13.72,17.048,252.57,10.764533399999998,40,160
Test29_260A_40TS_160WFR,13.82,17.103,252.57,10.799261775,40,160
Test29_260A_40TS_160WFR,13.92,17.121,252.57,10.810627424999998,40,160
Test29_260A_40TS_160WFR,14.02,17.121,252.57,10.810627424999998,40,160
Test29_260A_40TS_160WFR,14.12,17.011,252.57,10.741170675,40,160
Test29_260A_40TS_160WFR,14.22,17.103,252.57,10.799261775,40,160
Test29_260A_40TS_160WFR,14.32,17.121,252.57,10.810627424999998,40,160
Test29_260A_40TS_160WFR,14.42,17.084,252.57,10.787264699999998,40,160
Test29_260A_40TS_160WFR,14.52,17.158,252.45,10.828842750000002,40,160
Test29_260A_40TS_160WFR,14.62,17.139,252.57,10.821993075,40,160
Test29_260A_40TS_160WFR,14.72,17.194,252.57,10.85672145,40,160
Test29_260A_40TS_160WFR,14.82,17.212,252.57,10.8680871,40,160
Test29_260A_40TS_160WFR,14.92,17.121,252.57,10.810627424999998,40,160
Test29_260A_40TS_160WFR,15.02,17.066,252.69,10.78101885,40,160
Test29_260A_40TS_160WFR,15.12,17.121,252.69,10.815763725,40,160
Test29_260A_40TS_160WFR,15.22,17.011,252.69,10.746273975,40,160
Test29_260A_40TS_160WFR,15.32,17.048,252.69,10.769647799999998,40,160
Test29_260A_40TS_160WFR,15.42,17.048,252.69,10.769647799999998,40,160
Test29_260A_40TS_160WFR,15.52,17.084,252.69,10.7923899,40,160
Test29_260A_40TS_160WFR,15.62,17.176,252.57,10.8453558,40,160
Test29_260A_40TS_160WFR,15.72,17.103,252.57,10.799261775,40,160
Test29_260A_40TS_160WFR,15.82,17.139,252.57,10.821993075,40,160
Test29_260A_40TS_160WFR,15.92,17.139,252.57,10.821993075,40,160
Test29_260A_40TS_160WFR,16.02,17.048,252.57,10.764533399999998,40,160
Test29_260A_40TS_160WFR,16.12,17.048,252.57,10.764533399999998,40,160
Test29_260A_40TS_160WFR,16.22,17.121,252.57,10.810627424999998,40,160
Test29_260A_40TS_160WFR,16.32,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,16.42,17.322,252.57,10.93754385,40,160
Test29_260A_40TS_160WFR,16.52,17.322,252.57,10.93754385,40,160
Test29_260A_40TS_160WFR,16.62,17.322,252.57,10.93754385,40,160
Test29_260A_40TS_160WFR,16.72,17.322,252.57,10.93754385,40,160
Test29_260A_40TS_160WFR,16.82,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,16.92,17.304,252.57,10.9261782,40,160
Test29_260A_40TS_160WFR,17.02,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,17.12,17.286,252.57,10.91481255,40,160
Test29_260A_40TS_160WFR,17.22,17.304,252.57,10.9261782,40,160
Test29_260A_40TS_160WFR,17.32,17.304,252.57,10.9261782,40,160
Test29_260A_40TS_160WFR,17.42,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,17.52,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,17.62,17.249,252.57,10.891449825,40,160
Test29_260A_40TS_160WFR,17.72,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,17.82,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,17.92,17.249,252.57,10.891449825,40,160
Test29_260A_40TS_160WFR,18.02,17.249,252.45,10.886275125,40,160
Test29_260A_40TS_160WFR,18.12,17.212,252.57,10.8680871,40,160
Test29_260A_40TS_160WFR,18.22,17.194,252.57,10.85672145,40,160
Test29_260A_40TS_160WFR,18.32,17.084,252.57,10.787264699999998,40,160
Test29_260A_40TS_160WFR,18.42,17.048,252.57,10.764533399999998,40,160
Test29_260A_40TS_160WFR,18.52,17.084,252.57,10.787264699999998,40,160
Test29_260A_40TS_160WFR,18.62,17.231,252.57,10.880084175000002,40,160
Test29_260A_40TS_160WFR,18.72,17.231,252.57,10.880084175000002,40,160
Test29_260A_40TS_160WFR,18.82,17.194,252.57,10.85672145,40,160
Test29_260A_40TS_160WFR,18.92,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,19.02,17.286,252.45,10.90962675,40,160
Test29_260A_40TS_160WFR,19.12,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,19.22,17.103,252.57,10.799261775,40,160
Test29_260A_40TS_160WFR,19.32,17.103,252.57,10.799261775,40,160
Test29_260A_40TS_160WFR,19.42,17.048,252.57,10.764533399999998,40,160
Test29_260A_40TS_160WFR,19.52,17.158,252.57,10.83399015,40,160
Test29_260A_40TS_160WFR,19.62,17.212,252.57,10.8680871,40,160
Test29_260A_40TS_160WFR,19.72,17.212,252.57,10.8680871,40,160
Test29_260A_40TS_160WFR,19.82,17.249,252.57,10.891449825,40,160
Test29_260A_40TS_160WFR,19.92,17.267,252.45,10.897635375,40,160
Test29_260A_40TS_160WFR,20.02,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,20.12,17.267,252.57,10.902815475,40,160
Test29_260A_40TS_160WFR,20.22,17.249,252.45,10.886275125,40,160
Test29_260A_40TS_160WFR,20.32,17.249,252.45,10.886275125,40,160
Test29_260A_40TS_160WFR,20.42,17.194,252.45,10.85156325,40,160
Test29_260A_40TS_160WFR,20.52,17.176,252.45,10.840203,40,160
Test29_260A_40TS_160WFR,20.62,17.121,252.45,10.805491124999998,40,160
Test29_260A_40TS_160WFR,20.72,16.718,244.15,10.20424925,40,160
Test29_260A_40TS_160WFR,20.82,15.125,203.13,7.680853125,40,160
Test29_260A_40TS_160WFR,20.92,9.796,114.26,2.7982274,40,160
Test30_260A_40TS_190WFR,0.12,19.025,229.99,10.938899374999998,40,190
Test30_260A_40TS_190WFR,0.22,18.97,245.37,11.636672249999998,40,190
Test30_260A_40TS_190WFR,0.32,18.934,251.72,11.915166200000002,40,190
Test30_260A_40TS_190WFR,0.42,18.879,253.91,11.983917225,40,190
Test30_260A_40TS_190WFR,0.52,18.787,254.4,11.948532,40,190
Test30_260A_40TS_190WFR,0.62,18.586,254.16,11.8095444,40,190
Test30_260A_40TS_190WFR,0.72,18.348,253.79,11.6413473,40,190
Test30_260A_40TS_190WFR,0.82,18.11,253.67,11.484909249999998,40,190
Test30_260A_40TS_190WFR,0.92,17.89,253.55,11.34002375,40,190
Test30_260A_40TS_190WFR,1.02,17.762,253.43,11.25355915,40,190
Test30_260A_40TS_190WFR,1.12,17.689,253.3,11.20155925,40,190
Test30_260A_40TS_190WFR,1.22,17.579,253.06,11.12135435,40,190
Test30_260A_40TS_190WFR,1.32,17.487,252.94,11.05790445,40,190
Test30_260A_40TS_190WFR,1.42,17.414,252.69,11.000859150000002,40,190
Test30_260A_40TS_190WFR,1.52,17.359,252.57,10.960906575,40,190
Test30_260A_40TS_190WFR,1.62,17.359,252.69,10.966114275,40,190
Test30_260A_40TS_190WFR,1.72,17.341,252.69,10.954743225,40,190
Test30_260A_40TS_190WFR,1.82,17.322,252.57,10.93754385,40,190
Test30_260A_40TS_190WFR,1.92,17.341,252.57,10.949540925,40,190
Test30_260A_40TS_190WFR,2.02,17.505,252.57,11.053094624999998,40,190
Test30_260A_40TS_190WFR,2.12,17.597,252.57,11.111185725,40,190
Test30_260A_40TS_190WFR,2.22,17.597,252.57,11.111185725,40,190
Test30_260A_40TS_190WFR,2.32,17.542,252.57,11.07645735,40,190
Test30_260A_40TS_190WFR,2.42,17.56,252.69,11.093091,40,190
Test30_260A_40TS_190WFR,2.52,17.597,252.69,11.116464825,40,190
Test30_260A_40TS_190WFR,2.62,17.615,252.57,11.122551375,40,190
Test30_260A_40TS_190WFR,2.72,17.634,252.69,11.13983865,40,190
Test30_260A_40TS_190WFR,2.82,17.615,252.69,11.127835875,40,190
Test30_260A_40TS_190WFR,2.92,17.597,252.57,11.111185725,40,190
Test30_260A_40TS_190WFR,3.02,17.579,252.57,11.099820075,40,190
Test30_260A_40TS_190WFR,3.12,17.56,252.57,11.087822999999998,40,190
Test30_260A_40TS_190WFR,3.22,17.56,252.57,11.087822999999998,40,190
Test30_260A_40TS_190WFR,3.32,17.524,252.57,11.0650917,40,190
Test30_260A_40TS_190WFR,3.42,17.505,252.57,11.053094624999998,40,190
Test30_260A_40TS_190WFR,3.52,17.469,252.57,11.030363325,40,190
Test30_260A_40TS_190WFR,3.62,17.469,252.69,11.035604025,40,190
Test30_260A_40TS_190WFR,3.72,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,3.82,17.45,252.57,11.01836625,40,190
Test30_260A_40TS_190WFR,3.92,17.45,252.57,11.01836625,40,190
Test30_260A_40TS_190WFR,4.02,17.524,252.57,11.0650917,40,190
Test30_260A_40TS_190WFR,4.12,17.542,252.57,11.07645735,40,190
Test30_260A_40TS_190WFR,4.22,17.487,252.57,11.041728974999998,40,190
Test30_260A_40TS_190WFR,4.32,17.469,252.57,11.030363325,40,190
Test30_260A_40TS_190WFR,4.42,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,4.52,17.45,252.57,11.01836625,40,190
Test30_260A_40TS_190WFR,4.62,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,4.72,17.45,252.57,11.01836625,40,190
Test30_260A_40TS_190WFR,4.82,17.45,252.57,11.01836625,40,190
Test30_260A_40TS_190WFR,4.92,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,5.02,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,5.12,17.396,252.57,10.9842693,40,190
Test30_260A_40TS_190WFR,5.22,17.377,252.69,10.977485325,40,190
Test30_260A_40TS_190WFR,5.32,17.359,252.57,10.960906575,40,190
Test30_260A_40TS_190WFR,5.42,17.377,252.57,10.972272225,40,190
Test30_260A_40TS_190WFR,5.52,17.359,252.69,10.966114275,40,190
Test30_260A_40TS_190WFR,5.62,17.432,252.69,11.0122302,40,190
Test30_260A_40TS_190WFR,5.72,17.505,252.57,11.053094624999998,40,190
Test30_260A_40TS_190WFR,5.82,17.524,252.57,11.0650917,40,190
Test30_260A_40TS_190WFR,5.92,17.396,252.57,10.9842693,40,190
Test30_260A_40TS_190WFR,6.02,17.341,252.57,10.949540925,40,190
Test30_260A_40TS_190WFR,6.12,17.286,252.69,10.91999835,40,190
Test30_260A_40TS_190WFR,6.22,17.286,252.69,10.91999835,40,190
Test30_260A_40TS_190WFR,6.32,17.267,252.57,10.902815475,40,190
Test30_260A_40TS_190WFR,6.42,17.304,252.69,10.9313694,40,190
Test30_260A_40TS_190WFR,6.52,17.322,252.57,10.93754385,40,190
Test30_260A_40TS_190WFR,6.62,17.341,252.57,10.949540925,40,190
Test30_260A_40TS_190WFR,6.72,17.304,252.57,10.9261782,40,190
Test30_260A_40TS_190WFR,6.82,17.322,252.69,10.94274045,40,190
Test30_260A_40TS_190WFR,6.92,17.322,252.57,10.93754385,40,190
Test30_260A_40TS_190WFR,7.02,17.304,252.69,10.9313694,40,190
Test30_260A_40TS_190WFR,7.12,17.341,252.69,10.954743225,40,190
Test30_260A_40TS_190WFR,7.22,17.304,252.69,10.9313694,40,190
Test30_260A_40TS_190WFR,7.32,17.304,252.69,10.9313694,40,190
Test30_260A_40TS_190WFR,7.42,17.304,252.69,10.9313694,40,190
Test30_260A_40TS_190WFR,7.52,17.341,252.69,10.954743225,40,190
Test30_260A_40TS_190WFR,7.62,17.396,252.69,10.9894881,40,190
Test30_260A_40TS_190WFR,7.72,17.341,252.69,10.954743225,40,190
Test30_260A_40TS_190WFR,7.82,17.414,252.57,10.99563495,40,190
Test30_260A_40TS_190WFR,7.92,17.45,252.57,11.01836625,40,190
Test30_260A_40TS_190WFR,8.02,17.542,252.57,11.07645735,40,190
Test30_260A_40TS_190WFR,8.12,17.469,252.57,11.030363325,40,190
Test30_260A_40TS_190WFR,8.22,17.469,252.57,11.030363325,40,190
Test30_260A_40TS_190WFR,8.32,17.469,252.57,11.030363325,40,190
Test30_260A_40TS_190WFR,8.42,17.487,252.57,11.041728974999998,40,190
Test30_260A_40TS_190WFR,8.52,17.469,252.57,11.030363325,40,190
Test30_260A_40TS_190WFR,8.62,17.524,252.57,11.0650917,40,190
Test30_260A_40TS_190WFR,8.72,17.524,252.57,11.0650917,40,190
Test30_260A_40TS_190WFR,8.82,17.45,252.57,11.01836625,40,190
Test30_260A_40TS_190WFR,8.92,17.487,252.57,11.041728974999998,40,190
Test30_260A_40TS_190WFR,9.02,17.487,252.57,11.041728974999998,40,190
Test30_260A_40TS_190WFR,9.12,17.505,252.57,11.053094624999998,40,190
Test30_260A_40TS_190WFR,9.22,17.524,252.57,11.0650917,40,190
Test30_260A_40TS_190WFR,9.32,17.469,252.57,11.030363325,40,190
Test30_260A_40TS_190WFR,9.42,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,9.52,17.45,252.57,11.01836625,40,190
Test30_260A_40TS_190WFR,9.62,17.469,252.57,11.030363325,40,190
Test30_260A_40TS_190WFR,9.72,17.414,252.57,10.99563495,40,190
Test30_260A_40TS_190WFR,9.82,17.396,252.57,10.9842693,40,190
Test30_260A_40TS_190WFR,9.92,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,10.02,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,10.12,17.505,252.57,11.053094624999998,40,190
Test30_260A_40TS_190WFR,10.22,17.505,252.57,11.053094624999998,40,190
Test30_260A_40TS_190WFR,10.32,17.487,252.57,11.041728974999998,40,190
Test30_260A_40TS_190WFR,10.42,17.469,252.45,11.025122625000002,40,190
Test30_260A_40TS_190WFR,10.52,17.524,252.45,11.0598345,40,190
Test30_260A_40TS_190WFR,10.62,17.505,252.57,11.053094624999998,40,190
Test30_260A_40TS_190WFR,10.72,17.505,252.57,11.053094624999998,40,190
Test30_260A_40TS_190WFR,10.82,17.45,252.57,11.01836625,40,190
Test30_260A_40TS_190WFR,10.92,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,11.02,17.414,252.57,10.99563495,40,190
Test30_260A_40TS_190WFR,11.12,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,11.22,17.414,252.57,10.99563495,40,190
Test30_260A_40TS_190WFR,11.32,17.469,252.57,11.030363325,40,190
Test30_260A_40TS_190WFR,11.42,17.414,252.57,10.99563495,40,190
Test30_260A_40TS_190WFR,11.52,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,11.62,17.396,252.57,10.9842693,40,190
Test30_260A_40TS_190WFR,11.72,17.414,252.57,10.99563495,40,190
Test30_260A_40TS_190WFR,11.82,17.469,252.57,11.030363325,40,190
Test30_260A_40TS_190WFR,11.92,17.414,252.57,10.99563495,40,190
Test30_260A_40TS_190WFR,12.02,17.414,252.57,10.99563495,40,190
Test30_260A_40TS_190WFR,12.12,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,12.22,17.487,252.57,11.041728974999998,40,190
Test30_260A_40TS_190WFR,12.32,17.432,252.57,11.0070006,40,190
Test30_260A_40TS_190WFR,12.42,17.414,252.57,10.99563495,40,190
Test30_260A_40TS_190WFR,12.52,17.414,252.57,10.99563495,40,190
Test30_260A_40TS_190WFR,12.62,17.542,252.57,11.07645735,40,190
Test30_260A_40TS_190WFR,12.72,17.56,252.57,11.087822999999998,40,190
Test30_260A_40TS_190WFR,12.82,17.56,252.57,11.087822999999998,40,190
Test30_260A_40TS_190WFR,12.92,17.56,252.57,11.087822999999998,40,190
Test30_260A_40TS_190WFR,13.02,17.597,252.45,11.105906625,40,190
Test30_260A_40TS_190WFR,13.12,17.652,252.45,11.1406185,40,190
Test30_260A_40TS_190WFR,13.22,17.652,252.45,11.1406185,40,190
Test30_260A_40TS_190WFR,13.32,17.634,252.45,11.12925825,40,190
Test30_260A_40TS_190WFR,13.42,17.505,252.57,11.053094624999998,40,190
Test30_260A_40TS_190WFR,13.52,17.56,252.45,11.082554999999996,40,190
Test30_260A_40TS_190WFR,13.62,17.487,252.45,11.036482875,40,190
Test30_260A_40TS_190WFR,13.72,17.579,252.45,11.094546375,40,190
Test30_260A_40TS_190WFR,13.82,17.67,252.45,11.15197875,40,190
Test30_260A_40TS_190WFR,13.92,17.615,252.45,11.117266875,40,190
Test30_260A_40TS_190WFR,14.02,17.597,252.45,11.105906625,40,190
Test30_260A_40TS_190WFR,14.12,17.634,252.57,11.13454845,40,190
Test30_260A_40TS_190WFR,14.22,17.579,252.57,11.099820075,40,190
Test30_260A_40TS_190WFR,14.32,17.597,252.57,11.111185725,40,190
Test30_260A_40TS_190WFR,14.42,17.67,252.57,11.15727975,40,190
Test30_260A_40TS_190WFR,14.52,17.689,252.57,11.169276825,40,190
Test30_260A_40TS_190WFR,14.62,17.689,252.57,11.169276825,40,190
Test30_260A_40TS_190WFR,14.72,17.67,252.69,11.162580750000002,40,190
Test30_260A_40TS_190WFR,14.82,17.652,252.69,11.1512097,40,190
Test30_260A_40TS_190WFR,14.92,17.652,252.69,11.1512097,40,190
Test30_260A_40TS_190WFR,15.02,17.652,252.57,11.1459141,40,190
Test30_260A_40TS_190WFR,15.12,17.652,252.69,11.1512097,40,190
Test30_260A_40TS_190WFR,15.22,17.689,252.57,11.169276825,40,190
Test30_260A_40TS_190WFR,15.32,17.689,252.57,11.169276825,40,190
Test30_260A_40TS_190WFR,15.42,17.707,252.57,11.180642475,40,190
Test30_260A_40TS_190WFR,15.52,17.762,252.57,11.21537085,40,190
Test30_260A_40TS_190WFR,15.62,17.689,252.57,11.169276825,40,190
Test30_260A_40TS_190WFR,15.72,17.652,252.57,11.1459141,40,190
