Folder,Time,Avg Voltage,Avg Current,Heat input,Travel Speed,Wire Feed Rate,label
Test41_140A_25TS_180WFR,0.12,15.894,135.75,8.630442,25,180,Lack of fusion
Test41_140A_25TS_180WFR,0.22,15.326,136.48,8.36676992,25,180,Lack of fusion
Test41_140A_25TS_180WFR,0.32,15.033,136.72,8.22124704,25,180,Ball
Test41_140A_25TS_180WFR,0.42,14.905,136.85,8.158997,25,180,Ball
Test41_140A_25TS_180WFR,0.52,14.869,136.97,8.14642772,25,180,Ball
Test41_140A_25TS_180WFR,0.62,14.85,136.97,8.136018,25,180,Ball
Test41_140A_25TS_180WFR,0.72,14.795,136.97,8.1058846,25,180,Ball
Test41_140A_25TS_180WFR,0.82,14.649,137.09,8.03292564,25,180,Ball
Test41_140A_25TS_180WFR,0.92,14.356,137.21,7.87914704,25,180,Ball
Test41_140A_25TS_180WFR,1.02,14.008,137.21,7.68815072,25,180,Ball
Test41_140A_25TS_180WFR,1.12,13.77,137.21,7.5575268,25,180,Ball
Test41_140A_25TS_180WFR,1.22,13.642,137.21,7.48727528,25,180,Ball
Test41_140A_25TS_180WFR,1.32,13.623,137.21,7.47684732,25,180,Ball
Test41_140A_25TS_180WFR,1.42,13.605,137.21,7.4669682,25,180,Ball
Test41_140A_25TS_180WFR,1.52,13.587,137.21,7.45708908,25,180,Ball
Test41_140A_25TS_180WFR,1.62,13.605,137.21,7.4669682,25,180,Ball
Test41_140A_25TS_180WFR,1.72,13.715,137.33,7.5339238,25,180,Ball
Test41_140A_25TS_180WFR,1.82,13.807,137.33,7.58446124,25,180,Lack of fusion
Test41_140A_25TS_180WFR,1.92,13.825,137.33,7.594349,25,180,Lack of fusion
Test41_140A_25TS_180WFR,2.02,13.807,137.33,7.58446124,25,180,Lack of fusion
Test41_140A_25TS_180WFR,2.12,13.77,137.33,7.5641364,25,180,Lack of fusion
Test41_140A_25TS_180WFR,2.22,13.788,137.33,7.57402416,25,180,Lack of fusion
Test41_140A_25TS_180WFR,2.32,13.843,137.33,7.60423676,25,180,Lack of fusion
Test41_140A_25TS_180WFR,2.42,13.898,137.33,7.63444936,25,180,Lack of fusion
Test41_140A_25TS_180WFR,2.52,13.953,137.21,7.65796452,25,180,Lack of fusion
Test41_140A_25TS_180WFR,2.62,14.063,137.21,7.71833692,25,180,Bead Cut
Test41_140A_25TS_180WFR,2.72,14.063,137.21,7.71833692,25,180,No bead
Test41_140A_25TS_180WFR,2.82,13.99,137.33,7.6849868,25,180,Lack of fusion
Test41_140A_25TS_180WFR,2.92,13.843,137.33,7.60423676,25,180,Ball
Test41_140A_25TS_180WFR,3.02,13.733,137.33,7.54381156,25,180,Ball
Test41_140A_25TS_180WFR,3.12,13.66,137.33,7.5037112,25,180,Ball
Test41_140A_25TS_180WFR,3.22,13.66,137.33,7.5037112,25,180,Ball
Test41_140A_25TS_180WFR,3.32,13.678,137.33,7.51359896,25,180,Ball
Test41_140A_25TS_180WFR,3.42,13.66,137.33,7.5037112,25,180,Ball
Test41_140A_25TS_180WFR,3.52,13.623,137.33,7.48338636,25,180,Ball
Test41_140A_25TS_180WFR,3.62,13.587,137.33,7.46361084,25,180,Ball
Test41_140A_25TS_180WFR,3.72,13.733,137.21,7.53721972,25,180,Lack of fusion
Test41_140A_25TS_180WFR,3.82,13.935,137.21,7.6480854,25,180,Bead Cut
Test41_140A_25TS_180WFR,3.92,14.063,137.33,7.72508716,25,180,Humping
Test41_140A_25TS_180WFR,4.02,13.825,137.33,7.594349,25,180,Humping
Test41_140A_25TS_180WFR,4.12,13.99,137.33,7.6849868,25,180,Humping
Test41_140A_25TS_180WFR,4.22,14.081,137.33,7.73497492,25,180,Bead Cut
Test41_140A_25TS_180WFR,4.32,14.338,137.33,7.87615016,25,180,Bead Cut
Test41_140A_25TS_180WFR,4.42,14.1,137.33,7.745412,25,180,Humping
Test41_140A_25TS_180WFR,4.52,13.843,137.33,7.60423676,25,180,Balling
Test41_140A_25TS_180WFR,4.62,13.88,137.33,7.6245616,25,180,Humping
Test41_140A_25TS_180WFR,4.72,14.173,137.33,7.78551236,25,180,Humping
Test41_140A_25TS_180WFR,4.82,14.191,137.33,7.79540012,25,180,Humping
Test41_140A_25TS_180WFR,4.92,14.246,137.21,7.81877464,25,180,Bead Cut
Test41_140A_25TS_180WFR,5.02,14.411,137.21,7.90933324,25,180,Bead Cut
Test41_140A_25TS_180WFR,5.12,14.319,137.21,7.85883996,25,180,Bead Cut
Test41_140A_25TS_180WFR,5.22,14.118,137.21,7.74852312,25,180,Lack of fusion
Test41_140A_25TS_180WFR,5.32,14.154,137.21,7.76828136,25,180,Lack of fusion
Test41_140A_25TS_180WFR,5.42,14.594,137.09,8.00276584,25,180,Lack of fusion
Test41_140A_25TS_180WFR,5.52,14.338,137.09,7.86238568,25,180,Lack of fusion
Test41_140A_25TS_180WFR,5.62,14.191,137.21,7.78858844,25,180,Lack of fusion
Test41_140A_25TS_180WFR,5.72,14.356,137.09,7.87225616,25,180,Lack of fusion
Test41_140A_25TS_180WFR,5.82,14.557,137.09,7.98247652,25,180,Lack of fusion
Test41_140A_25TS_180WFR,5.92,14.557,137.09,7.98247652,25,180,Lack of fusion
Test41_140A_25TS_180WFR,6.02,14.521,137.09,7.96273556,25,180,Lack of fusion
Test41_140A_25TS_180WFR,6.12,14.356,137.21,7.87914704,25,180,Lack of fusion
Test41_140A_25TS_180WFR,6.22,14.154,137.21,7.76828136,25,180,Lack of fusion
Test41_140A_25TS_180WFR,6.32,13.88,137.21,7.6178992,25,180,Lack of fusion
Test41_140A_25TS_180WFR,6.42,13.916,137.21,7.63765744,25,180,Lack of fusion
Test41_140A_25TS_180WFR,6.52,13.825,137.21,7.587713,25,180,Lack of fusion
Test41_140A_25TS_180WFR,6.62,13.825,137.33,7.594349,25,180,Lack of fusion
Test41_140A_25TS_180WFR,6.72,13.807,137.33,7.58446124,25,180,Lack of fusion
Test41_140A_25TS_180WFR,6.82,13.733,137.33,7.54381156,25,180,Lack of fusion
Test41_140A_25TS_180WFR,6.92,13.733,137.33,7.54381156,25,180,Humping
Test41_140A_25TS_180WFR,7.02,13.678,137.33,7.51359896,25,180,Humping
Test41_140A_25TS_180WFR,7.12,13.642,137.33,7.49382344,25,180,Bead Cut
Test41_140A_25TS_180WFR,7.22,13.569,137.33,7.45372308,25,180,Humping
Test41_140A_25TS_180WFR,7.32,13.605,137.33,7.4734986,25,180,Humping
Test41_140A_25TS_180WFR,7.42,13.569,137.33,7.45372308,25,180,Humping
Test41_140A_25TS_180WFR,7.52,13.55,137.33,7.443286,25,180,Bead Cut
Test41_140A_25TS_180WFR,7.62,13.532,137.33,7.43339824,25,180,Lack of fusion
Test41_140A_25TS_180WFR,7.72,13.55,137.33,7.443286,25,180,Humping
Test41_140A_25TS_180WFR,7.82,13.55,137.33,7.443286,25,180,Humping
Test41_140A_25TS_180WFR,7.92,13.55,137.33,7.443286,25,180,Humping
Test41_140A_25TS_180WFR,8.02,13.495,137.33,7.4130734,25,180,Humping
Test41_140A_25TS_180WFR,8.12,13.532,137.33,7.43339824,25,180,Lack of fusion
Test41_140A_25TS_180WFR,8.22,13.55,137.33,7.443286,25,180,Humping
Test41_140A_25TS_180WFR,8.32,13.605,137.33,7.4734986,25,180,Bead Cut
Test41_140A_25TS_180WFR,8.42,13.605,137.33,7.4734986,25,180,Humping
Test41_140A_25TS_180WFR,8.52,13.66,137.33,7.5037112,25,180,Humping
Test41_140A_25TS_180WFR,8.62,13.66,137.33,7.5037112,25,180,Humping
Test41_140A_25TS_180WFR,8.72,13.66,137.33,7.5037112,25,180,Bead Cut
Test41_140A_25TS_180WFR,8.82,13.66,137.33,7.5037112,25,180,Bead Cut
Test41_140A_25TS_180WFR,8.92,13.642,137.33,7.49382344,25,180,Bead Cut
Test41_140A_25TS_180WFR,9.02,13.642,137.33,7.49382344,25,180,Bead Cut
Test41_140A_25TS_180WFR,9.12,13.623,137.33,7.48338636,25,180,Humping
Test41_140A_25TS_180WFR,9.22,13.623,137.33,7.48338636,25,180,Bead Cut
Test41_140A_25TS_180WFR,9.32,13.587,137.33,7.46361084,25,180,Bead Cut
Test41_140A_25TS_180WFR,9.42,13.569,137.33,7.45372308,25,180,Lack of fusion
Test41_140A_25TS_180WFR,9.52,13.605,137.21,7.4669682,25,180,Lack of fusion
Test41_140A_25TS_180WFR,9.62,13.587,137.33,7.46361084,25,180,Lack of fusion
Test41_140A_25TS_180WFR,9.72,13.587,137.33,7.46361084,25,180,Bead Cut
Test41_140A_25TS_180WFR,9.82,13.587,137.33,7.46361084,25,180,Lack of fusion
Test41_140A_25TS_180WFR,9.92,13.642,137.33,7.49382344,25,180,Lack of fusion
Test41_140A_25TS_180WFR,10.02,13.642,137.33,7.49382344,25,180,Lack of fusion
Test41_140A_25TS_180WFR,10.12,13.623,137.33,7.48338636,25,180,Bead Cut
Test41_140A_25TS_180WFR,10.22,13.587,137.33,7.46361084,25,180,Lack of fusion
Test41_140A_25TS_180WFR,10.32,13.532,137.33,7.43339824,25,180,Humping
Test41_140A_25TS_180WFR,10.42,13.55,137.33,7.443286,25,180,Humping
Test41_140A_25TS_180WFR,10.52,13.532,137.33,7.43339824,25,180,Bead Cut
Test41_140A_25TS_180WFR,10.62,13.514,137.33,7.42351048,25,180,Lack of fusion
Test41_140A_25TS_180WFR,10.72,13.495,137.21,7.4065958,25,180,Balling
Test41_140A_25TS_180WFR,10.82,13.459,137.21,7.38683756,25,180,Humping
Test41_140A_25TS_180WFR,10.92,13.44,137.21,7.3764096,25,180,Humping
Test41_140A_25TS_180WFR,11.02,13.404,137.21,7.35665136,25,180,Bead Cut
Test41_140A_25TS_180WFR,11.12,13.385,137.33,7.3526482,25,180,Lack of fusion
Test41_140A_25TS_180WFR,11.22,13.404,137.33,7.36308528,25,180,Balling
Test41_140A_25TS_180WFR,11.32,13.404,137.33,7.36308528,25,180,Balling
Test41_140A_25TS_180WFR,11.42,13.385,137.33,7.3526482,25,180,Balling
Test41_140A_25TS_180WFR,11.52,13.385,137.33,7.3526482,25,180,Balling
Test41_140A_25TS_180WFR,11.62,13.33,137.33,7.3224356,25,180,Balling
Test41_140A_25TS_180WFR,11.72,13.276,137.33,7.29277232,25,180,Balling
Test41_140A_25TS_180WFR,11.82,13.239,137.33,7.27244748,25,180,Humping
Test41_140A_25TS_180WFR,11.92,13.257,137.33,7.28233524,25,180,Humping
Test41_140A_25TS_180WFR,12.02,13.257,137.33,7.28233524,25,180,Humping
Test41_140A_25TS_180WFR,12.12,13.276,137.33,7.29277232,25,180,Humping
Test41_140A_25TS_180WFR,12.22,13.294,137.21,7.29627896,25,180,Humping
Test41_140A_25TS_180WFR,12.32,13.276,137.33,7.29277232,25,180,Bead Cut
Test41_140A_25TS_180WFR,12.42,13.239,137.33,7.27244748,25,180,Lack of fusion
Test41_140A_25TS_180WFR,12.52,13.257,137.33,7.28233524,25,180,Lack of fusion
Test41_140A_25TS_180WFR,12.62,13.257,137.33,7.28233524,25,180,Humping
Test41_140A_25TS_180WFR,12.72,13.257,137.33,7.28233524,25,180,Humping
Test41_140A_25TS_180WFR,12.82,13.312,137.33,7.31254784,25,180,Humping
Test41_140A_25TS_180WFR,12.92,13.404,137.33,7.36308528,25,180,Bead Cut
Test41_140A_25TS_180WFR,13.02,13.495,137.33,7.4130734,25,180,Bead Cut
Test41_140A_25TS_180WFR,13.12,13.514,137.33,7.42351048,25,180,Lack of fusion
Test41_140A_25TS_180WFR,13.22,13.495,137.33,7.4130734,25,180,Bead Cut
Test41_140A_25TS_180WFR,13.32,13.495,137.33,7.4130734,25,180,Humping
Test41_140A_25TS_180WFR,13.42,13.459,137.33,7.39329788,25,180,Humping
Test41_140A_25TS_180WFR,13.52,13.422,137.33,7.37297304,25,180,Humping
Test41_140A_25TS_180WFR,13.62,13.44,137.33,7.3828608,25,180,Lack of fusion
Test41_140A_25TS_180WFR,13.72,13.459,137.33,7.39329788,25,180,Humping
Test41_140A_25TS_180WFR,13.82,13.55,137.33,7.443286,25,180,Humping
Test41_140A_25TS_180WFR,13.92,13.587,137.33,7.46361084,25,180,Humping
Test41_140A_25TS_180WFR,14.02,13.569,137.33,7.45372308,25,180,Humping
Test41_140A_25TS_180WFR,14.12,13.514,137.33,7.42351048,25,180,Lack of fusion
Test41_140A_25TS_180WFR,14.22,13.422,137.33,7.37297304,25,180,Lack of fusion
Test41_140A_25TS_180WFR,14.32,13.44,137.33,7.3828608,25,180,Balling
Test41_140A_25TS_180WFR,14.42,13.459,137.21,7.38683756,25,180,Balling
Test41_140A_25TS_180WFR,14.52,13.44,137.21,7.3764096,25,180,Balling
Test41_140A_25TS_180WFR,14.62,13.404,137.33,7.36308528,25,180,Balling
Test41_140A_25TS_180WFR,14.72,13.349,137.33,7.33287268,25,180,Balling
Test41_140A_25TS_180WFR,14.82,13.294,137.33,7.30266008,25,180,Balling
Test41_140A_25TS_180WFR,14.92,13.257,137.33,7.28233524,25,180,Balling
Test41_140A_25TS_180WFR,15.02,13.257,137.21,7.27597188,25,180,Balling
Test41_140A_25TS_180WFR,15.12,13.33,137.21,7.3160372,25,180,Balling
Test41_140A_25TS_180WFR,15.22,13.404,137.33,7.36308528,25,180,Humping
Test41_140A_25TS_180WFR,15.32,13.385,137.33,7.3526482,25,180,Bead Cut
Test41_140A_25TS_180WFR,15.42,13.33,137.33,7.3224356,25,180,Lack of fusion
Test41_140A_25TS_180WFR,15.52,13.294,137.33,7.30266008,25,180,Lack of fusion
Test41_140A_25TS_180WFR,15.62,13.349,137.21,7.32646516,25,180,Balling
Test41_140A_25TS_180WFR,15.72,13.404,137.21,7.35665136,25,180,Humping
Test41_140A_25TS_180WFR,15.82,13.44,137.33,7.3828608,25,180,Humping
Test41_140A_25TS_180WFR,15.92,13.44,137.33,7.3828608,25,180,Humping
Test41_140A_25TS_180WFR,16.02,13.404,137.33,7.36308528,25,180,Lack of fusion
Test41_140A_25TS_180WFR,16.12,13.404,137.33,7.36308528,25,180,Humping
Test41_140A_25TS_180WFR,16.22,13.422,137.33,7.37297304,25,180,Humping
Test41_140A_25TS_180WFR,16.32,13.477,137.33,7.40318564,25,180,Bead Cut
Test41_140A_25TS_180WFR,16.42,13.514,137.21,7.41702376,25,180,Bead Cut
Test41_140A_25TS_180WFR,16.52,13.569,137.21,7.44720996,25,180,Lack of fusion
Test41_140A_25TS_180WFR,16.62,13.605,137.33,7.4734986,25,180,Bead Cut
Test41_140A_25TS_180WFR,16.72,13.605,137.33,7.4734986,25,180,Bead Cut
Test41_140A_25TS_180WFR,16.82,13.569,137.33,7.45372308,25,180,Lack of fusion
Test41_140A_25TS_180WFR,16.92,13.532,137.33,7.43339824,25,180,Lack of fusion
Test41_140A_25TS_180WFR,17.02,13.569,137.33,7.45372308,25,180,Lack of fusion
Test41_140A_25TS_180WFR,17.12,13.605,137.33,7.4734986,25,180,Lack of fusion
Test41_140A_25TS_180WFR,17.22,13.587,137.33,7.46361084,25,180,Lack of fusion
Test41_140A_25TS_180WFR,17.32,13.532,137.33,7.43339824,25,180,Lack of fusion
Test41_140A_25TS_180WFR,17.42,13.477,137.33,7.40318564,25,180,Humping
Test41_140A_25TS_180WFR,17.52,13.44,137.33,7.3828608,25,180,Humping
Test41_140A_25TS_180WFR,17.62,13.404,137.33,7.36308528,25,180,Humping
Test41_140A_25TS_180WFR,17.72,13.385,137.33,7.3526482,25,180,Humping
Test41_140A_25TS_180WFR,17.82,13.385,137.33,7.3526482,25,180,Bead Cut
Test41_140A_25TS_180WFR,17.92,13.349,137.33,7.33287268,25,180,Bead Cut
Test41_140A_25TS_180WFR,18.02,13.33,137.33,7.3224356,25,180,Lack of fusion
Test41_140A_25TS_180WFR,18.12,13.404,137.33,7.36308528,25,180,Lack of fusion
Test41_140A_25TS_180WFR,18.22,13.495,137.33,7.4130734,25,180,Humping
Test41_140A_25TS_180WFR,18.32,13.514,137.33,7.42351048,25,180,Humping
Test41_140A_25TS_180WFR,18.42,13.477,137.33,7.40318564,25,180,Humping
Test41_140A_25TS_180WFR,18.52,13.495,137.33,7.4130734,25,180,Bead Cut
Test41_140A_25TS_180WFR,18.62,13.495,137.33,7.4130734,25,180,Humping
Test41_140A_25TS_180WFR,18.72,13.514,137.33,7.42351048,25,180,Humping
Test41_140A_25TS_180WFR,18.82,13.459,137.33,7.39329788,25,180,Bead Cut
Test41_140A_25TS_180WFR,18.92,13.422,137.33,7.37297304,25,180,Lack of fusion
Test41_140A_25TS_180WFR,19.02,13.422,137.33,7.37297304,25,180,Lack of fusion
Test41_140A_25TS_180WFR,19.12,13.44,137.33,7.3828608,25,180,Humping
Test41_140A_25TS_180WFR,19.22,13.404,137.33,7.36308528,25,180,Humping
Test41_140A_25TS_180WFR,19.32,13.385,137.21,7.3462234,25,180,Humping
Test41_140A_25TS_180WFR,19.42,13.367,137.33,7.34276044,25,180,Bead Cut
Test41_140A_25TS_180WFR,19.52,13.349,137.33,7.33287268,25,180,Lack of fusion
Test41_140A_25TS_180WFR,19.62,13.367,137.33,7.34276044,25,180,Lack of fusion
Test41_140A_25TS_180WFR,19.72,13.367,137.33,7.34276044,25,180,Humping
Test41_140A_25TS_180WFR,19.82,13.33,137.33,7.3224356,25,180,Humping
Test41_140A_25TS_180WFR,19.92,13.385,137.33,7.3526482,25,180,Humping
Test41_140A_25TS_180WFR,20.02,13.422,137.33,7.37297304,25,180,Humping
Test41_140A_25TS_180WFR,20.12,13.349,137.33,7.33287268,25,180,Bead Cut
Test41_140A_25TS_180WFR,20.22,13.33,137.33,7.3224356,25,180,Lack of fusion
Test41_140A_25TS_180WFR,20.32,13.312,137.33,7.31254784,25,180,Lack of fusion
Test41_140A_25TS_180WFR,20.42,13.294,137.33,7.30266008,25,180,Lack of fusion
Test41_140A_25TS_180WFR,20.52,13.257,137.33,7.28233524,25,180,Lack of fusion
Test41_140A_25TS_180WFR,20.62,13.257,137.33,7.28233524,25,180,Balling
Test41_140A_25TS_180WFR,20.72,13.312,137.33,7.31254784,25,180,Balling
Test41_140A_25TS_180WFR,20.82,13.404,137.33,7.36308528,25,180,Balling
Test41_140A_25TS_180WFR,20.92,13.459,137.33,7.39329788,25,180,Balling
Test41_140A_25TS_180WFR,21.02,13.459,137.33,7.39329788,25,180,Humping
Test41_140A_25TS_180WFR,21.12,13.404,137.33,7.36308528,25,180,Humping
Test41_140A_25TS_180WFR,21.22,13.349,137.33,7.33287268,25,180,Humping
Test41_140A_25TS_180WFR,21.32,13.312,137.33,7.31254784,25,180,Humping
Test41_140A_25TS_180WFR,21.42,13.33,137.33,7.3224356,25,180,Humping
Test41_140A_25TS_180WFR,21.52,13.312,137.33,7.31254784,25,180,Bead Cut
Test41_140A_25TS_180WFR,21.62,13.312,137.33,7.31254784,25,180,Lack of fusion
Test41_140A_25TS_180WFR,21.72,13.312,137.46,7.31947008,25,180,Lack of fusion
Test41_140A_25TS_180WFR,21.82,13.312,137.46,7.31947008,25,180,Lack of fusion
Test41_140A_25TS_180WFR,21.92,13.33,137.33,7.3224356,25,180,Lack of fusion
Test41_140A_25TS_180WFR,22.02,13.33,137.33,7.3224356,25,180,Balling
Test41_140A_25TS_180WFR,22.12,13.294,137.33,7.30266008,25,180,Balling
Test41_140A_25TS_180WFR,22.22,13.257,137.33,7.28233524,25,180,Balling
Test41_140A_25TS_180WFR,22.32,13.257,137.33,7.28233524,25,180,Balling
Test41_140A_25TS_180WFR,22.42,13.276,137.33,7.29277232,25,180,Balling
Test41_140A_25TS_180WFR,22.52,13.239,137.33,7.27244748,25,180,Balling
Test41_140A_25TS_180WFR,22.62,13.202,137.33,7.25212264,25,180,Balling
Test41_140A_25TS_180WFR,22.72,13.221,137.33,7.26255972,25,180,Balling
Test41_140A_25TS_180WFR,22.82,13.312,137.33,7.31254784,25,180,Balling
Test41_140A_25TS_180WFR,22.92,13.294,137.33,7.30266008,25,180,Bead Cut
Test41_140A_25TS_180WFR,23.02,13.184,137.21,7.23590656,25,180,Lack of fusion
Test41_140A_25TS_180WFR,23.12,13.129,137.33,7.21202228,25,180,Humping
Test41_140A_25TS_180WFR,23.22,13.202,137.33,7.25212264,25,180,Humping
Test41_140A_25TS_180WFR,23.32,13.276,137.33,7.29277232,25,180,Humping
Test41_140A_25TS_180WFR,23.42,13.294,137.33,7.30266008,25,180,Bead Cut
Test41_140A_25TS_180WFR,23.52,13.239,137.33,7.27244748,25,180,Lack of fusion
Test41_140A_25TS_180WFR,23.62,13.239,137.33,7.27244748,25,180,Balling
Test41_140A_25TS_180WFR,23.72,13.294,137.21,7.29627896,25,180,Balling
Test41_140A_25TS_180WFR,23.82,13.312,137.21,7.30615808,25,180,Balling
Test41_140A_25TS_180WFR,23.92,13.294,137.21,7.29627896,25,180,Balling
Test41_140A_25TS_180WFR,24.02,13.312,137.21,7.30615808,25,180,Balling
Test41_140A_25TS_180WFR,24.12,13.367,137.21,7.33634428,25,180,Balling
Test41_140A_25TS_180WFR,24.22,13.404,137.21,7.35665136,25,180,Balling
Test41_140A_25TS_180WFR,24.32,13.44,137.33,7.3828608,25,180,Balling
Test41_140A_25TS_180WFR,24.42,13.514,137.33,7.42351048,25,180,Balling
Test41_140A_25TS_180WFR,24.52,13.532,137.21,7.42690288,25,180,Bead Cut
Test41_140A_25TS_180WFR,24.62,13.495,137.21,7.4065958,25,180,Balling
Test41_140A_25TS_180WFR,24.72,13.514,137.21,7.41702376,25,180,Balling
Test41_140A_25TS_180WFR,24.82,13.623,137.21,7.47684732,25,180,Balling
Test41_140A_25TS_180WFR,24.92,13.733,137.33,7.54381156,25,180,Humping
Test41_140A_25TS_180WFR,25.02,13.752,137.33,7.55424864,25,180,Bead Cut
Test41_140A_25TS_180WFR,25.12,13.733,137.21,7.53721972,25,180,Lack of fusion
Test41_140A_25TS_180WFR,25.22,13.642,137.21,7.48727528,25,180,Lack of fusion
Test41_140A_25TS_180WFR,25.32,13.587,137.21,7.45708908,25,180,Balling
Test41_140A_25TS_180WFR,25.42,13.587,137.33,7.46361084,25,180,Balling
Test41_140A_25TS_180WFR,25.52,13.623,137.33,7.48338636,25,180,Balling
Test41_140A_25TS_180WFR,25.62,13.642,137.33,7.49382344,25,180,Balling
Test41_140A_25TS_180WFR,25.72,13.66,137.33,7.5037112,25,180,Balling
Test41_140A_25TS_180WFR,25.82,13.642,137.33,7.49382344,25,180,Balling
Test41_140A_25TS_180WFR,25.92,13.605,137.33,7.4734986,25,180,Balling
Test41_140A_25TS_180WFR,26.02,13.623,137.33,7.48338636,25,180,Balling
Test41_140A_25TS_180WFR,26.12,13.623,137.33,7.48338636,25,180,Balling
Test41_140A_25TS_180WFR,26.22,13.587,137.33,7.46361084,25,180,Balling
Test41_140A_25TS_180WFR,26.32,13.587,137.33,7.46361084,25,180,Humping
Test41_140A_25TS_180WFR,26.42,13.623,137.33,7.48338636,25,180,Humping
Test41_140A_25TS_180WFR,26.52,13.642,137.46,7.50091728,25,180,Lack of fusion
Test41_140A_25TS_180WFR,26.62,13.605,137.46,7.4805732,25,180,Humping
Test41_140A_25TS_180WFR,26.72,13.532,137.33,7.43339824,25,180,Bead Cut
Test41_140A_25TS_180WFR,26.82,13.514,137.33,7.42351048,25,180,Lack of fusion
Test41_140A_25TS_180WFR,26.92,13.514,137.46,7.43053776,25,180,Humping
Test41_140A_25TS_180WFR,27.02,13.495,137.46,7.4200908,25,180,Humping
Test41_140A_25TS_180WFR,27.12,13.569,137.33,7.45372308,25,180,Humping
Test41_140A_25TS_180WFR,27.22,13.587,137.33,7.46361084,25,180,Humping
Test41_140A_25TS_180WFR,27.32,13.55,137.33,7.443286,25,180,Bead Cut
Test41_140A_25TS_180WFR,27.42,13.495,137.33,7.4130734,25,180,Lack of fusion
Test41_140A_25TS_180WFR,27.52,13.477,137.33,7.40318564,25,180,Lack of fusion
Test41_140A_25TS_180WFR,27.62,13.495,137.21,7.4065958,25,180,Lack of fusion
Test41_140A_25TS_180WFR,27.72,13.569,137.21,7.44720996,25,180,Balling
Test41_140A_25TS_180WFR,27.82,13.697,137.33,7.52403604,25,180,Humping
Test41_140A_25TS_180WFR,27.92,13.788,137.21,7.56740592,25,180,Humping
Test41_140A_25TS_180WFR,28.02,13.752,137.33,7.55424864,25,180,Humping
Test41_140A_25TS_180WFR,28.12,13.697,137.33,7.52403604,25,180,Humping
Test41_140A_25TS_180WFR,28.22,13.623,137.33,7.48338636,25,180,Humping
Test41_140A_25TS_180WFR,28.32,13.605,137.33,7.4734986,25,180,Humping
Test41_140A_25TS_180WFR,28.42,13.605,137.33,7.4734986,25,180,Bead Cut
Test41_140A_25TS_180WFR,28.52,13.587,137.33,7.46361084,25,180,Lack of fusion
Test41_140A_25TS_180WFR,28.62,13.569,137.33,7.45372308,25,180,Lack of fusion
Test41_140A_25TS_180WFR,28.72,13.532,137.33,7.43339824,25,180,Balling
Test41_140A_25TS_180WFR,28.82,13.514,137.33,7.42351048,25,180,Balling
Test41_140A_25TS_180WFR,28.92,13.495,137.33,7.4130734,25,180,Balling
Test41_140A_25TS_180WFR,29.02,13.477,137.46,7.41019368,25,180,Balling
Test41_140A_25TS_180WFR,29.12,13.495,137.33,7.4130734,25,180,Balling
Test41_140A_25TS_180WFR,29.22,13.495,137.33,7.4130734,25,180,Balling
Test41_140A_25TS_180WFR,29.32,13.459,137.33,7.39329788,25,180,Humping
Test41_140A_25TS_180WFR,29.42,13.459,137.33,7.39329788,25,180,Humping
Test41_140A_25TS_180WFR,29.52,13.44,137.33,7.3828608,25,180,Humping
Test41_140A_25TS_180WFR,29.62,13.422,137.33,7.37297304,25,180,Bead Cut
Test41_140A_25TS_180WFR,29.72,13.367,137.33,7.34276044,25,180,Balling
Test41_140A_25TS_180WFR,29.82,13.385,137.33,7.3526482,25,180,Balling
Test41_140A_25TS_180WFR,29.92,13.385,137.33,7.3526482,25,180,Balling
Test41_140A_25TS_180WFR,30.02,13.367,137.33,7.34276044,25,180,Balling
Test41_140A_25TS_180WFR,30.12,13.33,137.33,7.3224356,25,180,Balling
Test41_140A_25TS_180WFR,30.22,13.312,137.33,7.31254784,25,180,Balling
Test41_140A_25TS_180WFR,30.32,13.312,137.33,7.31254784,25,180,Balling
Test41_140A_25TS_180WFR,30.42,13.312,137.33,7.31254784,25,180,Balling
Test41_140A_25TS_180WFR,30.52,13.294,137.33,7.30266008,25,180,Balling
Test41_140A_25TS_180WFR,30.62,13.257,137.33,7.28233524,25,180,Humping
Test41_140A_25TS_180WFR,30.72,13.221,137.33,7.26255972,25,180,Humping
Test41_140A_25TS_180WFR,30.82,13.257,137.33,7.28233524,25,180,Humping
Test41_140A_25TS_180WFR,30.92,13.276,137.33,7.29277232,25,180,Humping
Test41_140A_25TS_180WFR,31.02,13.221,137.33,7.26255972,25,180,Bead Cut
Test41_140A_25TS_180WFR,31.12,13.184,137.33,7.24223488,25,180,Balling
Test41_140A_25TS_180WFR,31.22,13.221,137.33,7.26255972,25,180,Balling
Test41_140A_25TS_180WFR,31.32,13.276,137.33,7.29277232,25,180,Balling
Test41_140A_25TS_180WFR,31.42,13.294,137.33,7.30266008,25,180,Balling
Test41_140A_25TS_180WFR,31.52,13.312,137.33,7.31254784,25,180,Balling
Test41_140A_25TS_180WFR,31.62,13.276,137.33,7.29277232,25,180,Balling
Test41_140A_25TS_180WFR,31.72,13.257,137.33,7.28233524,25,180,Balling
Test41_140A_25TS_180WFR,31.82,13.221,137.33,7.26255972,25,180,Balling
Test41_140A_25TS_180WFR,31.92,13.202,137.33,7.25212264,25,180,Balling
Test41_140A_25TS_180WFR,32.02,13.166,137.33,7.23234712,25,180,Balling
Test41_140A_25TS_180WFR,32.12,13.129,137.33,7.21202228,25,180,Balling
